order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status
8998,1618,351,2025-04-03 16:34:54,4,1749.68,6998.72,COMPLETED
8999,340,74,2026-06-17 16:59:42,3,1707.83,5123.49,PROCESSING
9000,1908,487,2026-04-21 12:06:18,5,800.16,4000.8,PROCESSING
9001,395,376,2026-01-29 17:43:04,3,2436.18,7308.54,COMPLETED
9002,1108,373,2025-08-18 01:12:02,1,470.85,470.85,SHIPPED
9003,1585,201,2026-05-06 23:20:36,4,556.01,2224.04,CANCELLED
9004,1775,272,2026-06-10 07:46:14,5,1676.18,8380.9,RETURNED
9005,1793,265,2026-04-09 04:17:57,1,889.89,889.89,COMPLETED
9006,1652,106,2026-05-01 23:46:18,3,2244.07,6732.21,COMPLETED
9007,1408,479,2026-06-13 05:28:32,2,850.46,1700.92,PROCESSING
9008,456,187,2025-06-05 05:23:11,2,328.3,656.6,SHIPPED
9009,1012,172,2025-09-19 09:49:17,3,1755.85,5267.55,RETURNED
9010,1074,411,2026-04-19 14:28:25,2,1851.01,3702.02,CANCELLED
9011,384,136,2026-02-03 20:02:03,5,1320.92,6604.6,SHIPPED
9012,1125,129,2025-12-19 01:15:40,3,1694.55,5083.65,RETURNED
9013,225,475,2026-08-24 06:09:52,4,2020.42,8081.68,COMPLETED
9014,812,371,2026-03-25 11:49:42,3,557.52,1672.56,COMPLETED
9015,957,300,2026-06-23 07:09:00,5,2270.9,11354.5,PROCESSING
9016,961,29,2025-12-12 04:23:49,3,817.64,2452.92,CANCELLED
9017,781,40,2026-02-01 14:02:11,5,2175.97,10879.85,RETURNED
9018,1525,389,2026-04-09 11:21:17,4,1757.57,7030.28,CANCELLED
9019,779,38,2024-12-30 05:25:05,5,613.2,3066.0,RETURNED
9020,876,339,2026-04-13 09:35:42,3,126.51,379.53,COMPLETED
9021,1203,384,2024-12-23 09:39:18,2,899.41,1798.82,SHIPPED
9022,953,444,2026-02-17 06:04:43,5,584.13,2920.65,CANCELLED
9023,849,235,2025-10-24 12:01:13,1,1156.37,1156.37,COMPLETED
9024,659,212,2026-07-29 06:07:49,2,676.46,1352.92,SHIPPED
9025,1675,96,2026-04-21 14:27:14,3,370.3,1110.9,RETURNED
9026,667,414,2026-04-20 00:20:59,3,1513.44,4540.32,PROCESSING
9027,1557,460,2026-05-24 03:08:47,1,2033.43,2033.43,PROCESSING
9028,1215,17,2026-01-14 11:39:32,4,453.07,1812.28,CANCELLED
9029,482,91,2024-11-07 14:43:07,4,231.96,927.84,PROCESSING
9030,146,390,2026-02-16 02:48:04,4,2420.7,9682.8,PROCESSING
9031,690,59,2024-11-09 12:39:25,5,1781.91,8909.55,CANCELLED
9032,351,349,2026-05-01 06:30:02,5,2335.93,11679.65,COMPLETED
9033,831,306,2025-02-12 05:04:59,2,982.13,1964.26,COMPLETED
9034,1803,435,2026-02-09 05:10:16,3,950.3,2850.9,COMPLETED
9035,1119,132,2025-11-22 20:05:46,4,74.52,298.08,COMPLETED
9036,1620,441,2026-07-19 14:12:32,1,2070.66,2070.66,SHIPPED
9037,830,192,2026-07-23 05:53:26,2,422.14,844.28,CANCELLED
9038,530,442,2026-05-22 18:57:42,5,2005.97,10029.85,RETURNED
9039,1796,121,2026-07-12 15:45:39,1,1410.62,1410.62,SHIPPED
9040,1199,287,2026-03-22 08:33:08,3,2470.71,7412.13,COMPLETED
9041,1053,103,2026-05-01 17:10:53,5,1819.62,9098.1,COMPLETED
9042,804,436,2025-06-19 12:48:15,5,1232.85,6164.25,COMPLETED
9043,1745,200,2025-07-08 19:01:18,4,2246.86,8987.44,SHIPPED
9044,1320,266,2026-04-04 19:44:13,1,1910.23,1910.23,SHIPPED
9045,1206,190,2026-07-04 12:13:47,2,1744.8,3489.6,COMPLETED
9046,52,26,2025-08-06 05:12:39,4,558.04,2232.16,COMPLETED
9047,28,316,2025-08-12 14:53:50,1,2113.11,2113.11,COMPLETED
9048,964,448,2025-08-24 22:31:46,2,1636.55,3273.1,PROCESSING
9049,74,121,2026-08-16 08:05:13,4,1410.62,5642.48,RETURNED
9050,179,136,2025-09-16 04:03:29,2,1320.92,2641.84,RETURNED
9051,968,148,2026-07-08 06:25:40,4,1747.73,6990.92,RETURNED
9052,1165,117,2026-07-31 06:23:13,2,1394.59,2789.18,CANCELLED
9053,835,371,2026-08-12 22:39:00,3,557.52,1672.56,RETURNED
9054,1169,168,2025-11-16 05:44:43,4,1698.99,6795.96,RETURNED
9055,854,380,2025-01-21 22:14:11,2,1137.01,2274.02,CANCELLED
9056,1493,390,2026-02-22 14:23:22,5,2420.7,12103.5,RETURNED
9057,1979,262,2026-04-30 05:08:41,3,2486.07,7458.21,COMPLETED
9058,1391,242,2026-03-11 18:45:10,1,2204.08,2204.08,RETURNED
9059,1264,425,2026-04-21 22:16:19,5,878.6,4393.0,COMPLETED
9060,1292,466,2026-03-28 15:09:44,1,1220.66,1220.66,CANCELLED
9061,1027,14,2026-04-12 18:25:44,1,1182.26,1182.26,PROCESSING
9062,1095,288,2026-04-14 09:34:02,1,100.85,100.85,PROCESSING
9063,426,119,2025-10-31 06:26:39,4,2156.39,8625.56,COMPLETED
9064,551,399,2026-07-13 11:59:23,2,2301.28,4602.56,COMPLETED
9065,992,185,2025-12-28 09:25:46,2,1764.6,3529.2,SHIPPED
9066,1001,120,2026-08-16 04:52:24,4,316.38,1265.52,COMPLETED
9067,380,459,2025-11-23 03:42:37,3,35.02,105.06,COMPLETED
9068,488,75,2026-02-23 01:49:37,1,1530.91,1530.91,SHIPPED
9069,1267,443,2026-06-06 06:49:48,2,204.58,409.16,PROCESSING
9070,1910,465,2026-06-14 09:14:00,3,1747.45,5242.35,COMPLETED
9071,175,361,2026-05-08 12:18:55,1,180.91,180.91,SHIPPED
9072,9,280,2026-03-07 06:18:59,3,1018.62,3055.86,RETURNED
9073,1215,402,2026-01-15 03:52:05,2,466.6,933.2,COMPLETED
9074,1191,218,2025-06-14 00:10:09,3,574.42,1723.26,RETURNED
9075,951,166,2025-08-28 23:21:10,5,1817.73,9088.65,SHIPPED
9076,810,381,2026-02-26 17:26:10,1,917.08,917.08,CANCELLED
9077,192,263,2024-12-26 07:43:33,2,2170.16,4340.32,CANCELLED
9078,8,233,2025-12-30 07:02:17,5,516.17,2580.85,COMPLETED
9079,1194,364,2025-07-21 19:33:49,3,304.63,913.89,SHIPPED
9080,676,475,2025-11-27 01:58:26,4,2020.42,8081.68,COMPLETED
9081,887,298,2026-07-18 12:23:13,1,537.56,537.56,SHIPPED
9082,939,452,2025-10-22 23:37:20,3,1202.14,3606.42,COMPLETED
9083,1270,317,2026-07-26 02:44:20,5,1040.23,5201.15,SHIPPED
9084,1690,212,2026-04-19 14:46:51,1,676.46,676.46,CANCELLED
9085,377,71,2026-05-20 13:46:16,3,162.03,486.09,COMPLETED
9086,1172,364,2026-03-01 12:39:02,1,304.63,304.63,RETURNED
9087,593,121,2026-04-22 00:09:53,3,1410.62,4231.86,COMPLETED
9088,1818,349,2026-03-10 05:38:46,3,2335.93,7007.79,PROCESSING
9089,213,437,2025-05-25 05:39:19,4,2036.46,8145.84,COMPLETED
9090,246,255,2025-06-09 17:05:21,3,1024.14,3072.42,CANCELLED
9091,1845,140,2026-02-21 06:35:37,2,1484.85,2969.7,COMPLETED
9092,1757,96,2026-07-15 10:58:40,2,370.3,740.6,CANCELLED
9093,221,415,2026-07-15 17:27:38,2,1189.62,2379.24,PROCESSING
9094,190,343,2026-07-03 20:59:01,1,107.41,107.41,COMPLETED
9095,528,228,2026-02-07 03:47:05,4,1921.16,7684.64,COMPLETED
9096,207,17,2026-08-21 06:25:54,5,453.07,2265.35,COMPLETED
9097,1107,122,2026-08-15 11:54:11,1,915.26,915.26,PROCESSING
9098,1507,106,2026-01-13 06:07:38,4,2244.07,8976.28,COMPLETED
9099,50,153,2025-09-16 07:32:47,3,2128.43,6385.29,COMPLETED
9100,1977,112,2025-11-17 23:40:21,4,2163.59,8654.36,CANCELLED
9101,414,345,2026-03-03 08:11:53,1,1938.79,1938.79,CANCELLED
9102,901,494,2025-02-21 22:02:36,1,73.58,73.58,SHIPPED
9103,472,477,2026-07-17 07:07:17,3,1173.66,3520.98,COMPLETED
9104,914,322,2026-06-05 13:03:11,3,1344.53,4033.59,RETURNED
9105,433,125,2026-05-24 06:03:27,3,1350.14,4050.42,COMPLETED
9106,221,249,2026-04-14 19:49:30,5,269.96,1349.8,COMPLETED
9107,1412,346,2026-01-17 01:11:13,4,1238.41,4953.64,PROCESSING
9108,273,292,2026-08-17 23:28:57,5,887.01,4435.05,CANCELLED
9109,522,175,2026-08-08 01:30:46,2,2162.23,4324.46,PROCESSING
9110,1908,156,2026-03-22 16:46:46,1,895.8,895.8,CANCELLED
9111,1141,214,2025-05-18 20:32:29,5,1901.58,9507.9,COMPLETED
9112,875,381,2025-12-22 13:26:24,3,917.08,2751.24,PROCESSING
9113,1240,101,2025-10-02 11:00:41,3,1821.21,5463.63,COMPLETED
9114,1495,215,2025-12-26 03:38:02,2,394.74,789.48,COMPLETED
9115,1886,265,2026-07-15 04:02:26,2,889.89,1779.78,SHIPPED
9116,955,355,2026-04-26 14:03:17,1,1781.34,1781.34,SHIPPED
9117,206,220,2024-07-23 11:36:14,3,569.06,1707.18,COMPLETED
9118,464,232,2026-04-27 00:43:20,4,1448.91,5795.64,RETURNED
9119,1369,407,2026-08-28 08:37:34,4,143.3,573.2,SHIPPED
9120,161,66,2026-03-12 09:27:14,4,474.14,1896.56,COMPLETED
9121,856,311,2026-03-12 08:42:50,1,1858.43,1858.43,COMPLETED
9122,222,233,2026-07-05 21:39:23,3,516.17,1548.51,RETURNED
9123,1,340,2026-07-02 14:07:18,5,1507.56,7537.8,RETURNED
9124,924,72,2026-05-08 16:14:58,2,535.56,1071.12,RETURNED
9125,108,140,2025-07-04 20:11:34,4,1484.85,5939.4,COMPLETED
9126,1256,101,2025-12-21 22:25:22,1,1821.21,1821.21,CANCELLED
9127,773,456,2025-12-22 20:05:45,4,1916.55,7666.2,COMPLETED
9128,1523,354,2026-07-12 14:01:19,3,811.56,2434.68,SHIPPED
9129,1976,133,2025-03-03 04:15:38,5,283.88,1419.4,RETURNED
9130,295,327,2026-07-12 12:32:36,2,785.85,1571.7,COMPLETED
9131,928,499,2025-12-10 11:52:36,1,680.26,680.26,COMPLETED
9132,801,430,2026-02-08 15:49:05,1,1547.51,1547.51,COMPLETED
9133,1446,120,2026-08-08 09:53:52,1,316.38,316.38,COMPLETED
9134,1235,447,2026-06-16 04:34:35,4,1004.06,4016.24,SHIPPED
9135,689,145,2025-12-09 16:01:12,4,1590.34,6361.36,RETURNED
9136,1207,324,2024-12-20 21:11:07,3,676.3,2028.9,COMPLETED
9137,529,67,2026-04-26 02:15:01,5,1132.15,5660.75,COMPLETED
9138,804,101,2026-04-18 02:02:49,2,1821.21,3642.42,PROCESSING
9139,677,331,2026-07-11 05:50:32,5,1513.67,7568.35,RETURNED
9140,1071,96,2025-11-06 04:13:09,2,370.3,740.6,COMPLETED
9141,1266,318,2026-01-17 17:42:06,5,2225.39,11126.95,COMPLETED
9142,1831,422,2025-12-30 07:22:44,3,1414.88,4244.64,PROCESSING
9143,1433,350,2026-06-13 13:16:50,5,129.53,647.65,PROCESSING
9144,222,447,2026-08-27 16:51:58,4,1004.06,4016.24,SHIPPED
9145,507,263,2025-09-30 18:38:04,4,2170.16,8680.64,CANCELLED
9146,1641,337,2026-06-26 05:23:22,2,2366.21,4732.42,COMPLETED
9147,1460,332,2026-06-11 09:49:18,2,457.96,915.92,SHIPPED
9148,1418,209,2024-10-02 15:19:32,4,1071.72,4286.88,COMPLETED
9149,1030,255,2025-12-25 02:47:49,4,1024.14,4096.56,RETURNED
9150,238,495,2026-06-17 13:30:16,2,1784.97,3569.94,CANCELLED
9151,702,306,2026-07-04 12:07:05,3,982.13,2946.39,COMPLETED
9152,1241,138,2025-12-16 01:44:06,4,256.67,1026.68,CANCELLED
9153,1164,267,2026-07-14 18:17:50,2,915.05,1830.1,PROCESSING
9154,540,276,2026-06-14 08:34:23,1,397.8,397.8,PROCESSING
9155,1176,375,2026-06-26 05:28:42,5,363.17,1815.85,COMPLETED
9156,667,356,2026-06-18 10:04:29,1,197.11,197.11,SHIPPED
9157,1189,105,2026-07-05 22:26:12,3,1640.04,4920.12,COMPLETED
9158,175,160,2025-12-27 04:19:19,3,1182.04,3546.12,COMPLETED
9159,1866,37,2025-10-28 09:11:26,3,2033.65,6100.95,CANCELLED
9160,1789,448,2025-12-23 21:06:34,4,1636.55,6546.2,SHIPPED
9161,1726,200,2025-03-17 11:20:00,2,2246.86,4493.72,PROCESSING
9162,1954,488,2026-04-08 18:00:31,3,50.13,150.39,COMPLETED
9163,634,12,2026-04-09 13:28:23,2,295.56,591.12,CANCELLED
9164,1372,355,2026-08-07 23:10:42,4,1781.34,7125.36,RETURNED
9165,41,103,2026-04-19 09:09:22,4,1819.62,7278.48,SHIPPED
9166,779,479,2026-08-12 08:25:38,1,850.46,850.46,SHIPPED
9167,1617,494,2026-03-06 16:04:36,5,73.58,367.9,RETURNED
9168,1245,251,2026-01-04 02:48:01,1,477.48,477.48,PROCESSING
9169,58,203,2026-02-18 03:35:05,5,650.79,3253.95,RETURNED
9170,580,12,2026-05-12 06:10:27,2,295.56,591.12,COMPLETED
9171,1947,413,2026-05-28 03:44:00,3,2015.99,6047.97,CANCELLED
9172,86,140,2025-11-01 02:16:37,4,1484.85,5939.4,COMPLETED
9173,1052,79,2026-08-07 05:31:03,2,2424.3,4848.6,COMPLETED
9174,1204,74,2026-01-10 03:12:19,2,1707.83,3415.66,PROCESSING
9175,59,3,2026-03-25 21:18:15,3,1619.28,4857.84,COMPLETED
9176,132,401,2026-05-11 11:03:46,4,506.81,2027.24,COMPLETED
9177,1850,346,2026-02-21 06:25:32,5,1238.41,6192.05,PROCESSING
9178,113,363,2025-08-14 13:28:35,3,475.7,1427.1,COMPLETED
9179,493,247,2026-06-28 06:50:13,5,2105.87,10529.35,COMPLETED
9180,518,314,2026-08-23 18:00:19,3,67.62,202.86,SHIPPED
9181,1439,395,2026-06-10 11:24:25,4,636.07,2544.28,PROCESSING
9182,580,146,2026-04-27 13:54:52,2,220.62,441.24,COMPLETED
9183,432,422,2026-04-24 23:06:11,5,1414.88,7074.4,PROCESSING
9184,1827,158,2026-05-30 12:28:31,1,1082.7,1082.7,PROCESSING
9185,1882,22,2025-06-25 10:35:36,5,1812.79,9063.95,COMPLETED
9186,1622,28,2026-04-18 05:01:11,3,1980.24,5940.72,COMPLETED
9187,427,22,2024-06-20 15:22:23,1,1812.79,1812.79,SHIPPED
9188,1356,395,2026-06-29 09:16:21,3,636.07,1908.21,RETURNED
9189,1192,22,2024-12-10 13:19:50,5,1812.79,9063.95,COMPLETED
9190,1791,149,2025-11-16 17:40:12,4,1759.45,7037.8,CANCELLED
9191,1811,321,2026-03-14 07:25:24,3,404.39,1213.17,CANCELLED
9192,1408,334,2026-03-18 22:57:18,1,33.99,33.99,RETURNED
9193,1441,428,2026-05-07 04:02:33,5,2406.76,12033.8,CANCELLED
9194,1675,78,2026-01-22 22:46:32,5,1038.69,5193.45,COMPLETED
9195,189,411,2026-07-19 00:36:51,4,1851.01,7404.04,CANCELLED
9196,386,292,2025-10-26 08:00:01,1,887.01,887.01,PROCESSING
9197,1902,193,2026-07-12 23:06:40,5,1521.97,7609.85,COMPLETED
9198,1383,44,2026-04-01 19:48:26,1,2419.64,2419.64,COMPLETED
9199,1896,446,2025-06-09 19:43:17,5,196.2,981.0,COMPLETED
9200,1818,205,2026-04-23 17:27:49,1,1827.23,1827.23,RETURNED
9201,1384,72,2026-06-27 16:22:27,5,535.56,2677.8,COMPLETED
9202,492,401,2025-11-01 15:24:14,3,506.81,1520.43,COMPLETED
9203,1351,33,2026-04-03 22:03:13,2,598.63,1197.26,COMPLETED
9204,598,466,2026-05-25 16:26:00,2,1220.66,2441.32,PROCESSING
9205,801,128,2026-07-06 05:55:04,3,644.87,1934.61,RETURNED
9206,35,340,2025-10-04 08:25:48,5,1507.56,7537.8,CANCELLED
9207,538,496,2026-05-14 02:05:47,2,1646.08,3292.16,COMPLETED
9208,973,325,2026-05-02 22:41:03,1,742.86,742.86,COMPLETED
9209,657,6,2026-08-12 01:36:58,5,989.94,4949.7,CANCELLED
9210,49,336,2026-03-21 22:38:59,3,1508.49,4525.47,RETURNED
9211,982,71,2025-08-24 13:42:03,5,162.03,810.15,COMPLETED
9212,1260,175,2026-01-16 20:58:59,1,2162.23,2162.23,COMPLETED
9213,785,436,2026-05-17 17:30:23,2,1232.85,2465.7,COMPLETED
9214,437,471,2025-11-15 06:42:38,4,967.81,3871.24,SHIPPED
9215,1987,164,2025-01-13 10:45:30,5,1668.85,8344.25,CANCELLED
9216,108,440,2024-12-10 10:55:14,5,471.41,2357.05,SHIPPED
9217,802,267,2026-08-07 20:55:44,2,915.05,1830.1,COMPLETED
9218,1972,286,2026-01-29 19:56:46,3,1253.62,3760.86,CANCELLED
9219,679,379,2025-11-25 00:59:27,1,1317.92,1317.92,COMPLETED
9220,1393,473,2026-04-26 23:06:00,3,2276.03,6828.09,CANCELLED
9221,636,156,2026-06-28 20:02:44,3,895.8,2687.4,SHIPPED
9222,1218,73,2025-12-04 16:15:34,3,2331.0,6993.0,COMPLETED
9223,751,54,2026-07-25 20:00:06,4,1930.46,7721.84,COMPLETED
9224,1994,97,2026-07-04 04:54:11,2,1507.65,3015.3,COMPLETED
9225,1480,334,2026-01-10 16:36:43,3,33.99,101.97,PROCESSING
9226,1254,28,2024-11-30 12:32:20,3,1980.24,5940.72,CANCELLED
9227,1837,322,2026-08-10 19:16:58,2,1344.53,2689.06,PROCESSING
9228,153,14,2025-09-29 06:24:21,1,1182.26,1182.26,CANCELLED
9229,562,55,2025-10-23 08:21:27,4,1724.34,6897.36,COMPLETED
9230,1041,391,2024-10-04 01:59:41,2,2318.81,4637.62,RETURNED
9231,1805,306,2026-05-16 06:16:26,5,982.13,4910.65,COMPLETED
9232,1675,427,2026-07-19 11:53:45,3,1964.55,5893.65,COMPLETED
9233,319,221,2026-06-21 16:52:06,1,907.63,907.63,CANCELLED
9234,115,253,2026-05-11 23:51:22,2,2359.34,4718.68,COMPLETED
9235,1438,12,2026-05-29 06:34:42,2,295.56,591.12,COMPLETED
9236,212,240,2025-11-09 15:38:04,4,1861.46,7445.84,RETURNED
9237,1091,319,2026-05-21 06:20:43,1,2260.06,2260.06,COMPLETED
9238,1002,147,2026-03-03 05:50:21,1,1695.81,1695.81,RETURNED
9239,426,110,2025-09-15 13:16:05,5,1809.15,9045.75,CANCELLED
9240,712,288,2026-05-14 23:15:53,5,100.85,504.25,COMPLETED
9241,1971,204,2025-12-20 14:28:55,2,817.41,1634.82,COMPLETED
9242,1188,489,2026-01-05 21:46:11,3,594.4,1783.2,RETURNED
9243,1226,17,2026-04-15 20:38:14,3,453.07,1359.21,RETURNED
9244,609,39,2026-06-11 18:08:53,3,2183.04,6549.12,COMPLETED
9245,1559,225,2025-12-02 07:08:06,4,1974.25,7897.0,RETURNED
9246,1138,465,2025-09-01 12:42:04,4,1747.45,6989.8,COMPLETED
9247,1577,261,2026-07-11 19:47:04,4,529.96,2119.84,COMPLETED
9248,1020,224,2025-11-22 21:14:47,3,2189.75,6569.25,CANCELLED
9249,663,347,2026-01-12 17:41:54,1,567.8,567.8,COMPLETED
9250,241,288,2026-07-12 13:18:07,1,100.85,100.85,SHIPPED
9251,951,307,2026-05-31 15:03:25,3,404.52,1213.56,RETURNED
9252,691,35,2026-05-01 13:37:08,5,104.39,521.95,CANCELLED
9253,11,161,2026-08-12 05:00:02,3,2030.74,6092.22,SHIPPED
9254,1031,234,2025-08-29 11:18:05,2,2303.05,4606.1,SHIPPED
9255,538,194,2026-08-20 18:11:12,5,1484.36,7421.8,COMPLETED
9256,95,435,2025-05-03 10:54:03,4,950.3,3801.2,SHIPPED
9257,1719,4,2026-08-11 22:52:02,4,1536.44,6145.76,COMPLETED
9258,1039,361,2025-11-23 18:22:09,3,180.91,542.73,COMPLETED
9259,1467,152,2025-04-21 15:12:06,2,1243.81,2487.62,RETURNED
9260,952,170,2025-05-28 22:55:28,2,1547.86,3095.72,COMPLETED
9261,1310,315,2026-05-25 06:34:20,3,276.62,829.86,COMPLETED
9262,226,95,2026-08-23 08:09:48,5,563.13,2815.65,COMPLETED
9263,358,298,2026-07-21 10:15:23,3,537.56,1612.68,CANCELLED
9264,1680,196,2026-08-27 04:53:38,4,567.58,2270.32,SHIPPED
9265,499,166,2025-07-11 10:41:28,5,1817.73,9088.65,SHIPPED
9266,540,303,2026-07-14 22:56:21,1,1978.37,1978.37,COMPLETED
9267,1373,50,2024-11-14 21:44:58,3,497.33,1491.99,COMPLETED
9268,758,386,2026-07-29 21:46:59,2,2194.09,4388.18,CANCELLED
9269,1119,161,2026-02-08 23:00:46,2,2030.74,4061.48,COMPLETED
9270,1025,443,2026-05-02 20:46:14,5,204.58,1022.9,CANCELLED
9271,1713,309,2026-07-30 22:21:35,1,242.2,242.2,SHIPPED
9272,1210,178,2026-04-29 12:40:36,5,806.4,4032.0,CANCELLED
9273,696,74,2025-08-12 20:01:45,4,1707.83,6831.32,CANCELLED
9274,1392,165,2025-06-21 04:43:26,1,1379.81,1379.81,PROCESSING
9275,1420,23,2025-06-02 19:57:34,1,1409.51,1409.51,SHIPPED
9276,1367,155,2026-04-27 16:39:27,2,1293.67,2587.34,RETURNED
9277,130,63,2026-04-07 10:27:14,5,2037.43,10187.15,SHIPPED
9278,490,108,2025-12-26 00:55:36,5,2315.7,11578.5,PROCESSING
9279,1250,368,2025-11-25 01:57:31,3,1089.58,3268.74,CANCELLED
9280,6,145,2026-03-19 11:43:54,5,1590.34,7951.7,RETURNED
9281,798,326,2025-10-23 22:31:01,4,632.73,2530.92,CANCELLED
9282,1971,138,2024-09-10 01:01:09,3,256.67,770.01,PROCESSING
9283,1006,188,2026-07-04 07:34:14,3,2238.33,6714.99,CANCELLED
9284,596,184,2026-05-18 09:55:23,2,1577.6,3155.2,COMPLETED
9285,34,367,2025-06-27 05:55:52,1,1012.7,1012.7,CANCELLED
9286,1043,464,2026-01-11 03:16:10,5,1952.72,9763.6,COMPLETED
9287,1117,322,2026-07-17 11:40:13,3,1344.53,4033.59,PROCESSING
9288,74,427,2025-06-02 19:55:21,4,1964.55,7858.2,COMPLETED
9289,665,169,2026-03-11 13:35:24,3,1205.68,3617.04,COMPLETED
9290,686,455,2026-06-14 22:04:18,1,1708.03,1708.03,PROCESSING
9291,420,235,2025-10-28 16:18:06,4,1156.37,4625.48,COMPLETED
9292,1713,438,2026-06-29 21:05:24,4,2399.98,9599.92,CANCELLED
9293,1849,16,2026-04-26 03:22:27,4,203.19,812.76,PROCESSING
9294,565,58,2026-06-14 13:17:27,1,2379.93,2379.93,COMPLETED
9295,1674,278,2025-11-30 20:15:55,2,2446.62,4893.24,SHIPPED
9296,1737,308,2026-04-21 13:06:29,5,1446.57,7232.85,RETURNED
9297,747,276,2026-05-29 17:38:08,4,397.8,1591.2,CANCELLED
9298,127,355,2026-01-31 21:13:38,5,1781.34,8906.7,RETURNED
9299,270,454,2025-09-04 15:08:27,5,63.39,316.95,RETURNED
9300,1345,57,2026-01-09 14:09:02,5,1517.53,7587.65,CANCELLED
9301,1376,457,2026-03-23 21:46:25,1,353.05,353.05,SHIPPED
9302,1816,11,2026-07-15 23:29:01,2,865.71,1731.42,SHIPPED
9303,870,64,2025-12-21 00:23:31,2,2467.69,4935.38,CANCELLED
9304,462,182,2025-03-27 23:57:28,2,1859.9,3719.8,COMPLETED
9305,1891,320,2026-03-12 09:25:24,3,2440.03,7320.09,PROCESSING
9306,1451,399,2026-06-29 21:14:45,1,2301.28,2301.28,COMPLETED
9307,1949,400,2026-02-06 07:28:54,3,2012.91,6038.73,PROCESSING
9308,536,451,2026-06-09 20:28:43,3,2452.83,7358.49,CANCELLED
9309,1353,217,2025-12-13 07:26:46,4,2217.28,8869.12,COMPLETED
9310,1162,444,2026-05-05 09:46:42,5,584.13,2920.65,CANCELLED
9311,175,125,2026-06-28 17:14:29,5,1350.14,6750.7,SHIPPED
9312,1784,2,2025-04-25 20:25:52,5,2199.31,10996.55,COMPLETED
9313,1290,402,2026-07-07 03:10:56,1,466.6,466.6,CANCELLED
9314,473,120,2026-08-15 17:13:50,5,316.38,1581.9,COMPLETED
9315,1797,343,2026-04-07 07:35:23,2,107.41,214.82,COMPLETED
9316,545,121,2025-09-19 10:01:48,1,1410.62,1410.62,CANCELLED
9317,1854,227,2026-04-01 16:56:29,1,2399.37,2399.37,COMPLETED
9318,1003,258,2025-06-21 21:54:25,4,2212.16,8848.64,COMPLETED
9319,504,382,2026-08-31 17:40:10,5,1938.57,9692.85,CANCELLED
9320,84,431,2026-08-15 02:29:50,2,250.39,500.78,CANCELLED
9321,1941,89,2026-05-08 01:50:20,5,171.02,855.1,COMPLETED
9322,371,451,2025-01-07 11:06:48,3,2452.83,7358.49,PROCESSING
9323,602,338,2026-07-03 08:42:35,3,801.28,2403.84,COMPLETED
9324,1237,252,2025-07-11 20:27:13,1,1416.34,1416.34,SHIPPED
9325,1804,131,2026-05-12 17:19:25,1,418.47,418.47,RETURNED
9326,1555,18,2026-04-09 05:08:31,3,2092.89,6278.67,PROCESSING
9327,1211,9,2024-08-05 23:00:37,2,1265.94,2531.88,PROCESSING
9328,604,85,2026-02-15 10:00:43,1,615.96,615.96,SHIPPED
9329,90,362,2026-04-28 19:37:50,2,264.14,528.28,RETURNED
9330,1284,403,2026-01-31 08:41:08,4,1738.39,6953.56,SHIPPED
9331,1385,142,2026-03-29 09:22:23,1,1698.76,1698.76,COMPLETED
9332,1823,465,2026-02-09 12:25:47,4,1747.45,6989.8,PROCESSING
9333,350,171,2025-05-13 18:07:55,2,2161.78,4323.56,COMPLETED
9334,504,472,2026-07-20 18:57:10,1,1335.9,1335.9,COMPLETED
9335,837,257,2024-07-22 05:54:26,1,411.45,411.45,COMPLETED
9336,1287,450,2026-05-09 05:40:41,5,596.69,2983.45,CANCELLED
9337,997,316,2026-02-09 20:08:07,3,2113.11,6339.33,COMPLETED
9338,828,90,2026-06-01 03:21:52,4,2023.03,8092.12,SHIPPED
9339,18,325,2026-02-16 15:11:05,2,742.86,1485.72,COMPLETED
9340,1053,71,2026-04-09 04:49:55,3,162.03,486.09,COMPLETED
9341,937,430,2026-02-21 15:45:15,3,1547.51,4642.53,CANCELLED
9342,1304,326,2025-11-21 07:45:29,4,632.73,2530.92,COMPLETED
9343,1697,295,2026-03-07 04:13:59,2,715.29,1430.58,CANCELLED
9344,682,23,2025-05-28 03:49:05,2,1409.51,2819.02,COMPLETED
9345,525,474,2026-07-30 19:43:30,5,1895.56,9477.8,COMPLETED
9346,56,303,2026-01-10 20:30:48,1,1978.37,1978.37,RETURNED
9347,1691,270,2025-12-18 18:31:20,5,1752.37,8761.85,PROCESSING
9348,526,183,2026-01-27 21:15:39,3,697.11,2091.33,CANCELLED
9349,1217,225,2024-11-18 12:48:31,3,1974.25,5922.75,SHIPPED
9350,1726,76,2026-08-23 02:00:17,3,1147.73,3443.19,SHIPPED
9351,514,403,2026-05-19 04:34:16,1,1738.39,1738.39,SHIPPED
9352,1714,185,2025-11-21 08:24:28,5,1764.6,8823.0,COMPLETED
9353,1202,1,2025-01-27 13:59:27,3,169.29,507.87,COMPLETED
9354,1788,146,2026-06-09 09:24:54,3,220.62,661.86,SHIPPED
9355,1421,411,2026-07-13 17:39:28,3,1851.01,5553.03,PROCESSING
9356,140,409,2026-04-05 11:35:07,2,146.18,292.36,COMPLETED
9357,276,361,2026-05-07 10:50:58,4,180.91,723.64,COMPLETED
